DEdeg,solution_id,designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,grp,distance,mag,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error
56.99279,1.64e+18,Gaia DR3 1034830008709971968,1.03e+18,124.5194483,0.016437341,56.99268442,0.01674841,9.354949776,0.022862295,409.18683,1.1653938,31127.33173,14.4545126,15.74585,13.329463,2.4163866,1.1250495999999988,106.89528259846854,9.309719901208679,,,,,,,,
44.560765,1.64e+18,Gaia DR3 373728232826715904,3.74e+17,18.58790983,0.016937375,44.56082763,0.011846307,8.435236451,0.020832743,404.90283,1.1379737,67928.6359,13.60723495,14.642537,12.594964,2.047573,1.0122709500000013,118.55032230678604,8.23772125476518,,,,,,,,
39.407612,1.64e+18,Gaia DR3 368646118283012736,3.69e+17,10.03109299,0.020666657,39.40788898,0.016132282,9.835395565,0.024510557,401.27182,1.1118393,28914.94564,14.53456116,15.725276,13.457011,2.2682648,1.0775501600000013,101.67359242352953,9.498520316427813,,,,,,,,
56.607429,1.64e+18,Gaia DR3 1034748644849579008,1.03e+18,125.8940027,0.023707137,56.60759366,0.021985767,12.74372828,0.031794325,400.81772,1.138524,15193.27943,15.23323822,16.489733,14.126773,2.3629599,1.1064652200000005,78.46997189742342,10.7597207346266,,,,,,,,
37.384465,1.64e+18,Gaia DR3 142994686944818816,1.43e+17,43.56510211,0.020771746,37.38434479,0.01855924,9.580138689,0.023919266,400.51974,1.1920116,38985.25844,14.21011543,15.427139,13.112742,2.3143969,1.0973734299999993,104.38262247165679,9.116974411421648,,,,,,,,
37.330369,1.64e+18,Gaia DR3 142992109964443776,1.43e+17,43.71387156,0.016217967,37.330281,0.012526294,7.130291246,0.017837966,399.7256,1.0002172,54257.23964,13.85122299,14.852038,12.85692,1.9951181,0.9943029899999996,140.2467256244248,8.116759337679657,,,,,,,,
24.79459,1.64e+18,Gaia DR3 3428052409577499264,3.43e+18,89.38790883,0.018271025,24.79435088,0.015393025,8.544896595,0.021400403,399.2867,1.0974802,63311.81078,13.68365479,14.665762,12.697957,1.9678049,0.9856977899999997,117.02891765655122,8.342188847640347,,,,,,,,
46.280583,1.64e+18,Gaia DR3 377166268247810048,3.77e+17,15.57991169,0.015011643,46.28057018,0.011228343,7.28464249,0.018258993,398.9619,1.0282514,44108.93594,14.07605076,15.042833,13.103975,1.938858,0.9720757599999992,137.27509639254788,8.388091973316495,,,,,,,,
44.432252,1.64e+18,Gaia DR3 232565370912344960,2.33e+17,64.5895685,0.016426984,44.43225494,0.010792459,8.040687275,0.02019766,398.09995,0.99225926,72771.20958,13.53246784,14.438169,12.5928955,1.845273,0.9395723400000016,124.36747827628952,8.058933697537942,,,,,,,,
46.085186,1.64e+18,Gaia DR3 377150840725331968,3.77e+17,16.08323618,0.021943364,46.0849489,0.014565981,9.891534849,0.024888769,397.42966,1.0411233,22117.54786,14.82552433,16.053959,13.730112,2.3238468,1.0954123300000003,101.09654520411426,9.801842757011649,,,,,,,,
24.905631,1.64e+18,Gaia DR3 3428013170755837824,3.43e+18,89.61442018,0.01581848,24.90532986,0.012614708,7.210271672,0.018238287,395.3371,1.0803233,66635.05202,13.62810993,14.520906,12.690849,1.8300571,0.9372609300000008,138.69102933851283,7.917868072895136,,,,,,,,
53.927156,1.64e+18,Gaia DR3 1022865810371477248,1.02e+18,138.5510638,0.011963734,53.92718821,0.011286231,6.560835348,0.016603852,395.13934,1.0651839,45354.40676,14.04581833,14.906774,13.133626,1.7731476,0.9121923299999999,152.41961533219077,8.130614023776355,,,,,,,,
39.475323,1.64e+18,Gaia DR3 373892712892466048,3.74e+17,13.40276446,0.025755726,39.47537996,0.016976999,13.28368359,0.033895075,391.906,1.8773854,53656.48921,13.86331081,15.2454,12.708538,2.5368624,1.154772809999999,75.28032365606805,9.479903421975315,,,,,,,,
43.939144,1.64e+18,Gaia DR3 373697888881532160,3.74e+17,18.83452166,0.030408045,43.93925125,0.03200281,15.02095491,0.038707893,388.05923,0.9859365,9639.362397,15.72724628,17.599733,14.438339,3.1613941,1.28890728,66.57366365797846,11.61073399226266,,,,,,,,
22.540681,1.64e+18,Gaia DR3 3424314207480309504,3.42e+18,88.70486825,0.0363026,22.54059435,0.029870797,15.5546954,0.04050648,384.0051,1.1210314,19446.93834,14.96523857,16.636017,13.717679,2.9183378,1.24755957,64.28926920677598,10.924546124756743,,,,,,,,
2.199069,1.64e+18,Gaia DR3 3090245908823380864,3.09e+18,125.5935023,0.020063028,2.19890423,0.015466664,8.758256329,0.022855217,383.206,1.0479642,33684.74655,14.36878395,15.499681,13.312342,2.1873398,1.05644195,114.17797817687051,9.080872207969271,,,,,,,,
33.587776,1.64e+18,Gaia DR3 139709002603253632,1.4e+17,41.88940914,0.016255584,33.58764037,0.013763989,6.911879143,0.018082634,382.23853,1.1198268,71442.54649,13.55247498,14.415638,12.64043,1.7752075,0.9120449799999992,144.67845564295627,7.7504556586135305,,,,,,,,
2.129616,1.64e+18,Gaia DR3 3090384348505602688,3.09e+18,124.10538,0.020043759,2.129644072,0.015392863,9.090773592,0.023788327,382.1527,1.042489,26908.59721,14.61263943,15.907668,13.48742,2.420248,1.1252194299999996,110.00163956123747,9.405643638431982,,,,,,,,
35.588855,1.64e+18,Gaia DR3 140877268067727616,1.41e+17,40.7557024,0.015102061,35.58874891,0.01297429,6.645073019,0.01741648,381.53937,0.9729138,61265.34419,13.71932983,14.583676,12.801949,1.7817278,0.917380829999999,150.4874359003639,7.831828617623657,,,,,,,,
35.132456,1.64e+18,Gaia DR3 140848302808344192,1.41e+17,40.72256767,0.019567313,35.13234252,0.017973732,8.362682573,0.021952588,380.9429,1.0693811,28292.17847,14.55820084,15.666527,13.515311,2.1512156,1.042889839999999,119.57885418593179,9.169928901700569,,,,,,,,
2.249436,1.64e+18,Gaia DR3 3090775018731535232,3.09e+18,123.483251,0.019542707,2.249327132,0.015344742,10.27238511,0.027114527,378.8517,1.1847409,39839.97493,14.186569,15.459892,13.072997,2.3868952,1.1135719999999996,97.34837521098349,9.244925463287432,,,,,,,,
44.381728,1.64e+18,Gaia DR3 1541458956466982144,1.54e+18,187.5342322,0.010047211,44.38173318,0.012965549,7.055385433,0.018710798,377.0756,1.0261209,38502.54293,14.2236433,15.175791,13.2576885,1.9181023,0.9659548000000004,141.73570097570033,8.466247020397049,,,,,,,,
45.757917,1.64e+18,Gaia DR3 377093356883149440,3.77e+17,16.13048671,0.020544957,45.75818617,0.015440737,9.839472198,0.026158545,376.14752,1.1748111,22211.23945,14.82093525,16.200264,13.669977,2.5302868,1.1509582500000004,101.6314676109622,9.78579426469538,,,,,,,,
0.393396,1.64e+18,Gaia DR3 3083551158616931840,3.08e+18,122.9981247,0.020682698,0.39363361,0.017605033,8.487778683,0.023092479,367.556,1.0250138,26985.62104,14.60953617,15.901378,13.48294,2.418438,1.126596170000001,117.816455558965,9.25350640452948,,,,,,,,
56.634163,1.64e+18,Gaia DR3 1033482419771488640,1.03e+18,123.9185315,0.013277438,56.63417447,0.013362848,7.400521488,0.020197948,366.39966,0.9853168,42954.12599,14.10485458,15.0710335,13.129357,1.9416761,0.975497579999999,135.12561265060947,8.45116619985826,,,,,,,,
-5.427426,1.64e+18,Gaia DR3 5755549333928006528,5.76e+18,128.8643023,0.014328414,-5.427456889,0.009798976,7.107181393,0.019517701,364.1403,1.0269133,65559.59161,13.64577579,14.516097,12.726889,1.7892084,0.9188867900000002,140.70275467922056,7.904262789312632,,,,,,,,
18.754267,1.64e+18,Gaia DR3 668688444774384256,6.69e+17,118.692887,0.023364278,18.75412768,0.016298072,10.22570578,0.02836193,360.5434,1.071081,22756.48158,14.7946043,16.013721,13.70105,2.3126717,1.0935542999999992,97.79276086310396,9.843070763974545,,,,,,,,
-1.121017,1.64e+18,Gaia DR3 3076300150014157568,3.08e+18,126.0815874,0.016106507,-1.121083236,0.013126063,8.059117906,0.022489423,358.3515,0.9967736,62215.04941,13.70262814,14.667071,12.728094,1.9389772,0.9745341399999994,124.08305867513137,8.234065688032256,,,,,,,,
46.315669,1.64e+18,Gaia DR3 401033951267175424,4.01e+17,17.68594784,0.013594316,46.31567595,0.009250365,5.98424285,0.016768197,356.88052,1.0538992,50845.76136,13.92173004,14.758168,13.028633,1.7295351,0.8930970400000007,167.10551778492746,7.806776087840568,,,,,,,,
54.258805,1.64e+18,Gaia DR3 1032062331783960320,1.03e+18,126.5527307,0.015351041,54.25874002,0.013804032,6.802909745,0.019074958,356.64087,1.286702,57500.59064,13.78818607,14.63407,12.883566,1.7505045,0.90462007,146.99592343334845,7.951659615815273,,,,,,,,
15.222808,1.64e+18,Gaia DR3 30886385431568768,3.09e+16,46.7990973,0.024376908,15.22274045,0.021879774,9.64862718,0.02715061,355.37424,0.97621596,24056.04028,14.73430634,15.900073,13.666817,2.2332563,1.0674893399999998,103.64168718974175,9.656633968603266,,,,,,,,
36.064125,1.64e+18,Gaia DR3 141006701202259200,1.41e+17,41.23895074,0.028850701,36.06366549,0.025484584,11.26511478,0.031742465,354.891,1.2145298,23075.99066,14.77946568,16.18981,13.612322,2.577488,1.1671436799999988,88.76962370373647,10.038143785495288,,,,,,,,
45.151841,1.64e+18,Gaia DR3 397866773664108800,3.98e+17,19.43645729,0.013663576,45.1517494,0.015155264,6.220579152,0.017832028,348.84305,1.1338773,56448.73325,13.80823135,14.694062,12.879272,1.8147898,0.9289593499999995,160.75673591879087,7.777385452560782,,,,,,,,
24.272795,1.64e+18,Gaia DR3 2840808574938524928,2.84e+18,350.5761001,0.014798741,24.27267865,0.012185645,6.840988487,0.019700507,347.2494,1.0329673,49553.35356,13.94968414,14.892355,12.979939,1.9124155,0.9697451400000006,146.17770544422203,8.125278437659528,,,,,,,,
-0.197772,1.64e+18,Gaia DR3 3830292757021196800,3.83e+18,152.0923052,0.016917089,-0.19769287,0.015279101,6.900572832,0.019886177,347.0035,1.0219216,49269.98861,13.95591068,14.886701,13.002149,1.884552,0.9537616800000013,144.9155054726332,8.150336399954806,,,,,,,,
-1.597401,1.64e+18,Gaia DR3 3070256310689779200,3.07e+18,125.3941166,0.014018525,-1.597338015,0.011440607,6.52766628,0.01887148,345.90112,1.0332669,54566.14473,13.84505844,14.696119,12.9413595,1.7547598,0.90369894,153.1941059952593,7.9188481573478935,,,,,,,,
17.959774,1.64e+18,Gaia DR3 92629357810093056,9.26e+16,29.98301685,0.015734343,17.95978731,0.014432433,6.676033864,0.019357875,344.8743,0.9503539,61088.14239,13.7224741,14.543232,12.834559,1.7086725,0.887915099999999,149.7895337817897,7.845066754798654,,,,,,,,
53.105956,1.64e+18,Gaia DR3 983683991961370880,9.84e+17,114.5391334,0.016139891,53.10595801,0.014459813,6.988082666,0.020359304,343.23782,1.0818958,35189.98798,14.32131863,15.322119,13.32975,1.9923687,0.9915686299999997,143.10076852201908,8.543108799287216,,,,,,,,
42.438662,1.64e+18,Gaia DR3 381616369761381504,3.82e+17,9.044437235,0.014368594,42.43860373,0.014819584,7.342413792,0.021590479,340.07648,1.0191027,42122.19718,14.1260891,15.140416,13.126324,2.0140924,0.9997650999999994,136.19499368035616,8.455283380653462,,,,,,,,
2.584723,1.64e+18,Gaia DR3 3845376858258894592,3.85e+18,139.1226662,0.030509073,2.584231849,0.02289666,12.20976341,0.03594023,339.72415,0.99546236,12136.16494,15.47716331,16.44966,14.507257,1.9424019,0.9699063100000007,81.90166888745635,10.910699553259644,,,,,,,,
46.813038,1.64e+18,Gaia DR3 1011322347028761728,1.01e+18,138.6638117,0.01437611,46.81266709,0.012515698,5.848283087,0.01740389,336.0331,1.0420842,39265.55535,14.20233727,15.062134,13.291282,1.7708521,0.9110552699999985,170.9903547970984,8.037479202733298,,,,,,,,
45.843807,1.64e+18,Gaia DR3 400917540474096128,4.01e+17,17.12875313,0.018644569,45.84369835,0.011388341,6.965455427,0.020810822,334.70352,1.0317118,39015.13499,14.20928383,15.249102,13.198742,2.0503597,1.010541830000001,143.56563048608825,8.42403141726493,,,,,,,,
23.076211,1.64e+18,Gaia DR3 3424592590080521344,3.42e+18,90.71416235,0.014905857,23.07617272,0.012500633,5.30909481,0.015921524,333.45392,1.0309358,55286.99277,13.83080959,14.650685,12.943777,1.7069082,0.8870325899999987,188.35602598703636,7.455911995281949,,,,,,,,
45.385995,1.64e+18,Gaia DR3 377047241816433664,3.77e+17,16.54815742,0.02149136,45.38599548,0.015936237,9.272531192,0.027924292,332.0597,1.125834,19635.26879,14.95477486,16.29798,13.813552,2.4844275,1.141222860000001,107.84541774987646,9.790766374662551,,,,,,,,
42.320956,1.64e+18,Gaia DR3 387346062292752384,3.87e+17,11.23072018,0.017736305,42.32076942,0.012702578,6.518328141,0.019723248,330.4896,0.99569154,36336.40563,14.28651237,15.255603,13.313028,1.9425745,0.9734843700000013,153.41357145094364,8.357193468103791,,,,,,,,
53.995926,1.64e+18,Gaia DR3 1031875998922676608,1.03e+18,123.4773226,0.0231112,53.99582792,0.021165747,9.616448948,0.029509444,325.87698,1.0310519,15468.13113,15.21377182,16.850916,13.978279,2.8726368,1.2354928199999993,103.9884894525413,10.12884547177072,,,,,,,,
40.153324,1.64e+18,Gaia DR3 368871689965067264,3.69e+17,11.27235581,0.030782014,40.15293869,0.023805588,12.54804511,0.038522225,325.73523,1.0474371,8498.634481,15.86399364,17.332167,14.6790905,2.6530762,1.1849031400000012,79.69368863705017,11.356873996547435,,,,,,,,
33.42458,1.64e+18,Gaia DR3 136736610356355840,1.37e+17,43.39885106,0.023100182,33.42463559,0.022088895,9.588909182,0.02954913,324.50735,1.1252795,28631.46987,14.54525757,15.787125,13.439483,2.347642,1.1057745700000012,104.28714893631161,9.454103596894583,,,,,,,,
45.410976,1.64e+18,Gaia DR3 398026890044623744,3.98e+17,20.62096628,0.016901532,45.41118732,0.014228166,6.241056025,0.019283824,323.64203,1.004497,48086.74695,13.98230362,14.87402,13.049959,1.8240604,0.9323446200000003,160.22929388780804,7.958594025965733,,,,,,,,
23.37744,1.64e+18,Gaia DR3 3424662546507450752,3.42e+18,90.33432384,0.028758267,23.3771945,0.024186321,10.59802791,0.03280505,323.06085,1.1239036,13985.0818,15.32320404,16.899267,14.104083,2.7951841,1.219121040000001,94.357177438307,10.449329334490832,,,,,,,,
41.143313,1.64e+18,Gaia DR3 375012015729882752,3.75e+17,12.42517523,0.020396724,41.14321208,0.017831776,8.412593727,0.026171757,321.43787,1.1057829,18832.55465,15.00009346,16.448465,13.822669,2.6257963,1.177424460000001,118.86940371202355,9.624743039261,,,,,,,,
45.918971,1.64e+18,Gaia DR3 377136989453091200,3.77e+17,15.44429905,0.013644635,45.91890424,0.010081578,5.217514291,0.016258111,320.9176,1.0746701,51856.07314,13.90036774,14.721512,13.008185,1.7133265,0.8921827400000009,191.66214872184622,7.487685976453573,,,,,,,,
32.827205,1.64e+18,Gaia DR3 136571958490440192,1.37e+17,43.10436902,0.029544586,32.82702533,0.033324737,11.85203572,0.037121963,319.2729,1.1720719,18898.27906,14.99631119,16.473755,13.807461,2.666294,1.1888501900000001,84.37369103710397,10.365275948494808,,,,,,,,
-3.868895,1.64e+18,Gaia DR3 3251727406320083712,3.25e+18,61.6298113,0.015024998,-3.869333626,0.013044006,5.90806735,0.018736703,315.32053,1.0115563,49314.42624,13.95493221,14.824474,13.036823,1.7876511,0.9181092100000008,169.26008807262497,7.8121593974028745,,,,,,,,
40.49323259,1.64e+18,Gaia DR3 1389006687114339200,1.39e+18,231.702239,0.025741909,40.49308505,0.026340585,9.980777272,0.03173061,314.54727,1.1009283,9697.631522,15.72070313,16.976547,14.615231,2.3613167,1.1054721300000008,100.19259750494511,10.71652495056308,,,,,,,,
46.071267,1.64e+18,Gaia DR3 377150600207165440,3.77e+17,16.02499904,0.019592356,46.07121085,0.012670358,6.630409618,0.02112208,313.90897,0.98270947,28583.9644,14.54706097,15.594217,13.533061,2.0611563,1.0139999700000004,150.82024454194138,8.654762766882026,,,,,,,,
41.828317,1.64e+18,Gaia DR3 381316615410667264,3.81e+17,10.56349445,0.013276275,41.82825923,0.011930081,5.646893058,0.018082194,312.29028,0.99793166,43542.34208,14.09008694,14.981004,13.162167,1.8188372,0.9279199400000007,177.08853164543143,7.8491347552912085,,,,,,,,
50.704555,1.64e+18,Gaia DR3 1508673924908952960,1.51e+18,214.8963117,0.017896738,50.70441457,0.018852204,7.077926322,0.02272339,311.48196,1.0835176,16749.24863,15.12737846,16.077248,14.1613035,1.9159441,0.9660749599999985,141.2843189525363,9.37690864758308,,,,,,,,
50.7046,1.64e+18,Gaia DR3 1508673924908952960,1.51e+18,214.8963117,0.017896738,50.70441457,0.018852204,7.077926322,0.02272339,311.48196,1.0835176,16749.24863,15.12737846,16.077248,14.1613035,1.9159441,0.9660749599999985,141.2843189525363,9.37690864758308,,,,,,,,
50.534553,1.64e+18,Gaia DR3 1510865079784703744,1.51e+18,208.7327522,0.009409451,50.53452715,0.009389488,3.867132682,0.012416597,311.4487,0.9311219,329113.474,11.89400291,12.215079,11.405203,0.80987644,0.4887999099999991,258.58952413363306,4.830948275242373,,,,,,,,
49.614174,1.64e+18,Gaia DR3 214107903574580096,2.14e+17,86.46666918,0.020553377,49.61421908,0.014823685,7.75416739,0.02496416,310.612,1.0583848,27406.45249,14.59273434,15.697368,13.549135,2.1482325,1.04359934,128.96291112952102,9.04041019965765,,,,,,,,
33.675898,1.64e+18,Gaia DR3 139699519315441280,1.4e+17,42.0061905,0.01607267,33.67594249,0.013592886,5.383695128,0.017390244,309.58136,1.0780418,51017.70875,13.91806412,14.731687,13.034807,1.6968794,0.8832571199999997,185.74603060249663,7.57346641176296,,,,,,,,
38.334476,1.64e+18,Gaia DR3 946440097154244608,9.46e+17,108.4394326,0.029306978,38.33409684,0.030143477,10.87102862,0.035392363,307.15747,1.0881288,17566.28516,15.07566738,16.394522,13.942728,2.4517937,1.1329393799999998,91.98761542769262,10.257020575525646,,,,,,,,
36.602436,1.64e+18,Gaia DR3 140661214032781696,1.41e+17,44.09415835,0.01878305,36.60208219,0.013411064,6.410379445,0.0211038,303.75476,1.0719447,50913.70994,13.92028046,14.897472,12.94136,1.9561119,0.9789204600000012,155.9970058839473,7.9546991458097,,,,,,,,
45.198084,1.64e+18,Gaia DR3 376821708791715968,3.77e+17,17.34325152,0.014877395,45.19800663,0.010680542,5.377235085,0.017725568,303.36038,0.9988451,40339.32255,14.17304516,15.097994,13.223072,1.8749218,0.949973159999999,185.96918010699176,7.825840278117878,,,,,,,,
-4.159738,1.64e+18,Gaia DR3 5758920234715979776,5.76e+18,139.0709464,0.021168066,-4.159983189,0.019326583,7.650238021,0.025244938,303.04047,1.0545814,24714.02147,14.70500851,15.84771,13.646307,2.2014027,1.0587015100000006,130.71488720416116,9.123383247597351,,,,,,,,
26.279245,1.64e+18,Gaia DR3 2855548971416964096,2.86e+18,6.322459868,0.014132979,26.27917268,0.011605814,5.552530919,0.018330606,302.9104,1.051825,49635.99361,13.94787502,14.755974,13.070172,1.6858015,0.8777030200000002,180.09805160708552,7.670329947875363,,,,,,,,
13.677063,1.64e+18,Gaia DR3 3388855610318377856,3.39e+18,79.21688812,0.032655653,13.67694212,0.021337289,10.11501331,0.033660173,300.5039,1.0085698,15522.70781,15.20994854,16.22394,14.214817,2.0091228,0.9951315399999991,98.86294455108334,10.234780832902258,,,,,,,,
25.575545,1.64e+18,Gaia DR3 3426640872866044544,3.43e+18,91.07810157,0.043749727,25.57530066,0.037851028,15.69485648,0.052275006,300.23633,1.9293854,18321.72499,15.0299511,16.418556,13.832341,2.586215,1.1976101000000003,63.71514140790665,11.008737843465102,,,,,,,,
41.268666,1.64e+18,Gaia DR3 369266277203204736,3.69e+17,11.18870342,0.016782634,41.26858123,0.01329316,5.960931731,0.019856298,300.20358,1.0618161,34971.93376,14.32806778,15.216162,13.398922,1.8172398,0.9291457799999989,167.75900901523008,8.204638519981337,,,,,,,,
21.48768,1.64e+18,Gaia DR3 3423361854316464640,3.42e+18,91.71350241,0.024835514,21.48749486,0.020398218,8.368374131,0.027884148,300.11224,1.0542226,25226.14912,14.682739,15.926065,13.576562,2.3495035,1.1061770000000006,119.49752536703357,9.295944441385492,,,,,,,,
35.395901,1.64e+18,Gaia DR3 138794208929278976,1.39e+17,45.74888282,0.018882718,35.39595325,0.015431582,6.316799149,0.021069622,299.806,1.145457,46282.96464,14.0238142,14.898474,13.1046295,1.7938442,0.9191847000000006,158.30802537995973,8.026299540726594,,,,,,,,
22.233066,1.64e+18,Gaia DR3 3424287917983740288,3.42e+18,88.69869526,0.019950766,22.23298529,0.01620058,6.825807785,0.022783672,299.59207,1.195776,37393.49596,14.25537682,15.257255,13.258291,1.9989634,0.9970858200000006,146.50280692016293,8.426147091830593,,,,,,,,
40.73106,1.64e+18,Gaia DR3 381001364803861888,3.81e+17,8.335084577,0.021733806,40.73097651,0.021187464,8.943793172,0.029941002,298.7139,0.99954236,19809.68284,14.94517326,16.114567,13.870784,2.243783,1.0743892600000002,111.80938342029899,9.702781997317228,,,,,,,,
35.353471,1.64e+18,Gaia DR3 140477423792662912,1.4e+17,42.7655214,0.018641451,35.3530671,0.018878197,7.073109559,0.023705877,298.36945,1.13705,34724.66615,14.33577156,15.331473,13.347375,1.9840984,0.98839656,141.38053308216826,8.583823485715953,,,,,,,,
35.32754,1.64e+18,Gaia DR3 137339280167249408,1.37e+17,45.01874973,0.027945179,35.32746294,0.024457289,9.719400304,0.032790735,296.40692,1.1600145,25583.52112,14.66746616,15.981109,13.537288,2.443821,1.1301781599999998,102.88700626811841,9.605663506905913,,,,,,,,
40.165923,1.64e+18,Gaia DR3 374137560388179328,3.74e+17,13.47274271,0.01635566,40.16578388,0.010980457,5.797543692,0.019563824,296.34,1.0866745,38675.91882,14.21876526,15.073111,13.310642,1.7624683,0.90812326,172.48684151874437,8.034985411468625,,,,,,,,
44.798088,1.64e+18,Gaia DR3 376827721745855488,3.77e+17,17.08881436,0.019426923,44.79792733,0.011955306,6.80181907,0.02300812,295.6269,1.0702622,32971.14172,14.39203167,15.385497,13.404939,1.9805584,0.9870926699999991,147.0194943012502,8.555157047070782,,,,,,,,
2.204341,1.64e+18,Gaia DR3 3090028209817363968,3.09e+18,123.6458052,0.020875741,2.203885857,0.016148854,8.057606116,0.027534762,292.63394,0.959932,29572.23078,14.510157,15.598,13.476615,2.1213846,1.0335419999999989,124.10633947647285,9.04118716868157,,,,,,,,
-1.013618,1.64e+18,Gaia DR3 3076348842058059520,3.08e+18,125.9868547,0.016465476,-1.013816783,0.013896518,6.022206458,0.02061255,292.1621,1.065537,33148.59853,14.38620377,15.439653,13.364889,2.0747643,1.02131477,166.05209518706937,8.28498197127823,,,,,,,,
