,RAdeg,DEdeg,pmRA,pmDE,e_RAdeg,e_DEdeg,e_pmRA,e_pmDE,flag,Jmag,Hmag,Ksmag,SpType,Dist
1539,125.182461,54.005612,20.6,0.7,63,63,3.9,3.9,P,13.366,12.696,12.519,dM0.5,271
1540,123.832288,54.174202,-10.9,-1.0,63,63,3.9,3.9,P,13.938,13.328,13.108,dM2.5,244
1541,124.056112,54.603791,-16.6,-46.4,66,66,4.0,4.0,P,13.948,13.356,13.167,dM3.0-,199
1542,123.882211,54.476872,-12.1,-57.0,66,66,4.0,4.0,P,13.556,12.898,12.662,dM2.5,204
1543,124.185591,54.349859,12.5,-40.6,63,63,3.9,3.9,P,14.548,13.901,13.673,dM1.0,426
1544,124.871297,54.341277,5.2,-19.3,63,63,3.9,3.9,P,13.092,12.51,12.274,dM2.0,181
1545,124.812826,54.227651,-26.9,7.6,63,63,3.9,3.9,P,13.644,13.047,12.776,dM3.5,140
1546,124.991594,54.35666,-67.0,-64.5,63,63,3.9,3.9,P,13.149,12.573,12.317,dM4.5,74
1547,125.319532,54.153415,-30.5,-10.4,63,63,3.9,3.9,P,13.784,13.169,12.972,dM0.0-,360
1548,125.228812,54.372903,-53.4,-44.2,63,63,3.9,3.9,P,12.71,12.132,11.874,dM3.5-,91
1549,125.587499,54.372927,30.8,-188.9,69,69,4.0,4.0,P,15.484,14.999,14.711,esdM0.0-,344
1550,124.795113,54.662579,4.0,2.9,63,63,3.9,3.9,P,13.416,12.782,12.561,dM0.5,277
1551,124.623628,54.503452,1.3,-10.8,68,68,4.0,4.0,P,15.21,14.71,14.567,sdM2.5+,202
1552,125.419352,53.878207,14.7,-23.9,76,72,5.3,5.3,P,14.208,13.549,13.391,dM1.5-,332
1553,125.463437,53.789455,22.3,0.5,63,63,3.8,3.8,P,14.053,13.375,13.183,dK7.5+,447
1554,124.594059,54.072269,-5.7,-31.6,63,63,3.9,3.9,P,14.274,13.738,13.387,dM3.5,188
1555,124.550841,54.05158,-11.0,-10.2,63,63,3.9,3.9,P,14.403,13.714,13.536,dK7.5,525
1556,123.451733,53.872475,5.7,2.8,63,63,3.9,3.9,P,14.733,14.04,13.843,dM1.0-,464
1557,123.529167,53.963879,0.1,0.2,66,66,4.0,4.0,P,15.33,14.653,14.343,dK7.0-,883
1558,123.619267,54.143569,2.9,-6.4,63,63,3.9,3.9,P,14.498,13.754,13.581,dM1.0,416
1559,123.706892,53.973425,3.1,6.1,63,63,3.9,3.9,P,12.673,12.035,11.82,dM1.5-,163
1560,123.477682,53.995926,-43.7,-7.5,66,66,4.0,4.0,P,12.233,11.632,11.371,dM4.0,59
1561,123.363113,55.793977,10.8,-29.1,63,63,3.9,3.9,P,14.751,14.165,13.763,dM3.5+,234
1562,123.787936,55.652126,1.0,-4.2,70,70,4.1,4.1,P,15.742,15.001,14.83,dM0.0+,887
1563,123.508997,55.813118,-9.5,-38.0,63,63,3.9,3.9,P,14.866,14.242,13.986,dM3.5-,247
1564,123.520296,55.861471,-50.1,-43.4,63,63,3.9,3.9,P,13.059,12.428,12.181,dM2.5+,162
1565,123.693127,55.864258,-22.1,-12.8,63,63,3.9,3.9,P,13.962,13.328,13.154,dM3.0,200
1566,123.797787,55.754739,8.0,-20.9,63,63,3.9,3.9,P,14.634,14.073,13.721,dM1.5,404
1567,123.077949,55.687657,56.4,-37.8,63,63,3.9,3.9,P,12.95,12.402,12.198,dM2.5+,154
1568,122.528847,56.477473,18.1,-8.8,67,67,4.1,4.1,P,15.321,14.622,14.391,dK7.5+,802
1569,122.718223,56.366222,41.3,-10.5,66,66,5.3,5.3,P,14.337,13.76,13.566,dM2.5+,293
1570,122.405976,56.304079,-4.4,-20.0,63,63,4.0,4.0,P,14.119,13.35,13.268,dM0.0+,420
1571,122.672967,56.523664,-7.6,-3.7,68,68,4.1,4.1,P,15.437,14.748,14.583,dK7.5+,846
1572,122.630156,56.341017,0.0,6.0,63,63,3.9,3.9,P,14.424,13.844,13.562,dM2.0,334
1573,122.814741,56.416443,-15.2,-2.0,63,63,3.9,3.9,P,14.902,14.193,13.883,dM0.5+,550
1574,122.124295,55.963886,-2.3,-24.0,66,66,4.1,4.1,P,15.246,14.556,14.273,dK7.0,849
1575,122.55093,56.144341,1.3,-5.8,63,63,4.0,4.0,P,14.564,13.948,13.691,dM1.0,429
1576,122.633761,56.071844,-18.4,-34.3,63,63,3.9,3.9,P,13.784,13.068,12.928,dK7.0,433
1577,122.838466,56.025036,1.8,-3.5,66,66,4.0,4.0,P,15.24,14.447,14.309,dK7.5+,772
1578,122.279342,56.063918,14.8,8.3,63,63,4.0,4.0,P,13.287,12.669,12.438,dM0.5,261
1579,123.486542,56.638618,-1.4,-28.5,63,63,4.0,4.0,P,14.11,13.476,13.328,dM3.0,214
1580,123.292869,56.824121,-1.3,-6.4,63,63,4.0,4.0,P,14.723,14.035,13.927,dK7.0,667
1581,123.565771,56.33847,-14.1,-16.5,65,65,4.0,4.0,P,15.115,14.402,14.19,dM1.5,504
1582,123.312028,56.246264,5.2,-11.8,67,67,4.0,4.0,P,15.163,14.521,14.474,dK7.5+,745
1583,123.15286,56.263504,-24.8,-13.7,63,63,3.9,3.9,P,13.957,13.31,13.05,dM3.5,162
1584,122.952956,56.081567,-1.7,-3.4,63,63,3.9,3.9,P,14.688,14.014,13.731,dK7.0-,657
1585,123.056837,56.893168,5.8,-4.7,66,66,4.0,4.0,P,15.017,14.345,14.251,dM0.0-,635
1586,123.131457,56.493864,-7.6,-10.2,67,67,4.1,4.1,P,15.453,14.641,14.394,dK7.5,852
1587,122.848676,56.623117,-0.1,-10.4,63,63,4.0,4.0,P,14.569,13.851,13.627,dM0.0+,517
1588,122.501774,55.84853,6.5,-0.4,63,63,4.0,4.0,P,14.764,14.147,13.824,dM1.5,429
1589,122.705387,55.707594,-22.4,-12.1,63,63,3.9,3.9,P,14.552,13.902,13.606,dM2.0+,355
1590,122.786073,55.620227,7.0,-25.9,63,63,3.9,3.9,P,14.47,13.931,13.733,dM3.0+,253
1591,124.324592,56.504351,30.8,-39.2,63,63,4.0,4.0,P,14.443,13.887,13.565,dM3.5+,203
1592,123.900654,56.467734,-7.8,1.1,70,70,4.1,4.1,P,15.674,14.987,14.77,dM0.5,784
1593,124.494914,56.544976,0.2,0.9,70,70,4.1,4.1,P,15.715,15.138,14.838,dK7.5+,961
1594,124.511047,56.390457,-8.0,-3.3,63,63,3.9,3.9,P,14.463,13.689,13.596,dK7.0,592
1595,124.147239,56.473828,2.6,-17.5,67,67,4.0,4.0,P,15.342,14.639,14.468,dK7.0,887
1596,124.2702,56.845878,0.2,-4.0,64,64,4.0,4.0,P,14.985,14.295,14.072,dM0.0+,626
1597,124.438105,56.565523,-23.0,-49.1,69,69,5.3,5.3,P,14.663,13.984,13.719,dM3.0+,277
1598,124.404435,56.772779,-5.7,-17.4,63,63,4.0,4.0,P,14.168,13.51,13.282,dM1.5+,326
1599,124.395321,56.839469,-15.5,-8.5,63,63,4.0,4.0,P,13.91,13.259,13.108,dK7.0,459
1600,125.303877,56.575551,-13.7,-2.6,64,64,4.0,4.0,P,15.076,14.355,14.116,dK7.5+,716
1601,125.274825,56.366101,-1.0,-12.1,63,63,3.9,3.9,P,14.569,13.877,13.683,dM0.0+,517
1602,125.050552,56.438596,-83.5,-91.0,63,63,4.0,4.0,P,13.114,12.608,12.347,dM3.5+,110
1603,124.803808,55.866373,-20.4,-29.8,63,63,3.9,3.9,P,13.151,12.494,12.274,dM0.5,245
1604,124.702919,55.771,5.9,-16.0,63,63,3.9,3.9,P,13.962,13.272,13.08,dK7.5+,428
1605,125.392124,55.950409,-32.2,-29.2,63,63,3.9,3.9,P,13.88,13.275,13.018,dM3.0+,193
1606,125.226432,56.054876,10.8,-5.7,68,68,4.0,4.0,P,15.488,14.851,14.576,dM0.0+,789
1607,124.374207,55.799018,-11.6,-15.0,68,68,4.0,4.0,P,15.381,14.85,14.485,dM1.0+,625
1608,124.236621,55.678445,-28.5,-3.8,63,63,3.9,3.9,P,14.243,13.614,13.369,dM1.5+,337
1609,124.199145,55.654831,-13.6,-25.0,63,63,3.9,3.9,P,13.439,12.787,12.61,dK7.5+,337
1610,124.216652,56.17696,31.2,-34.7,67,67,5.3,5.3,P,14.943,14.418,14.112,dM2.5+,387
1611,124.371523,56.189091,-12.6,-39.4,70,70,5.3,5.3,P,14.742,14.123,14.08,dM3.5,233
1612,123.849042,56.331388,-9.2,-6.0,66,66,4.0,4.0,P,15.103,14.439,14.313,dK7.0,795
1613,124.420293,56.321976,8.3,-5.2,63,63,3.9,3.9,P,14.369,13.672,13.576,dK7.0+,567
1614,123.866195,56.181219,2.0,-1.1,69,69,4.0,4.0,P,15.453,14.718,14.6,dK7.5+,852
1615,124.326697,56.216733,-10.7,-28.7,63,63,3.9,3.9,P,13.98,13.3,13.097,dM3.0+,202
1616,123.949707,56.271209,10.7,-2.9,63,63,3.9,3.9,P,13.096,12.406,12.247,dK7.0+,315
1617,124.679848,56.074784,-2.2,-5.3,65,65,4.0,4.0,P,15.225,14.69,14.199,dK7.5+,767
1618,124.49914,56.012325,-26.0,-37.8,66,66,4.0,4.0,P,13.941,13.284,13.119,dM0.5+,353
1619,125.294104,56.857303,-4.8,-30.1,63,63,4.0,4.0,P,14.688,13.993,13.767,dK7.0+,657
1620,124.850565,56.575968,-16.8,-15.8,63,63,4.0,4.0,P,14.572,13.923,13.701,dM0.5,472
1621,125.969922,56.264778,12.3,7.1,63,63,3.9,3.9,P,14.583,13.961,13.816,dK7.0,626
1622,125.62707,56.388974,9.1,-22.9,63,63,3.9,3.9,P,14.461,13.827,13.578,dK7.0,591
1623,127.225739,57.794662,-14.3,-5.5,63,63,4.0,4.0,P,13.831,13.139,12.939,dM0.0+,368
1624,127.035754,58.153776,-7.5,-17.0,63,63,4.0,4.0,P,13.172,12.517,12.318,dM0.5+,247
1625,126.389999,57.950053,1.0,-21.1,63,63,4.0,4.0,P,14.718,13.92,13.803,dM0.5,505
1626,126.49206,57.92704,5.6,-1.3,65,65,4.0,4.0,P,15.048,14.503,14.243,dM1.0+,536
1627,126.588485,57.550511,-3.9,-16.4,63,63,4.0,4.0,P,14.392,13.625,13.406,dM1.5,361
1628,125.876926,57.8613,-3.6,-3.8,63,63,4.0,4.0,P,14.125,13.533,13.185,dM3.0,216
1629,127.4724,57.419598,-45.1,-60.2,63,63,4.0,4.0,P,12.692,12.032,11.799,dM3.0+,111
1630,124.324163,57.343073,13.1,4.4,63,63,4.0,4.0,P,14.1,13.481,13.25,dM0.5,380
1631,124.416599,57.307553,4.1,-17.8,63,63,4.0,4.0,P,14.217,13.568,13.401,dM0.5,401
1632,125.288942,57.645522,15.5,-20.4,63,63,4.0,4.0,P,13.565,12.987,12.751,dM1.0+,271
1633,125.138857,57.540154,20.7,-6.5,63,63,4.0,4.0,P,13.42,12.748,12.572,dM0.0+,304
1634,124.75791,57.596308,2.1,-7.6,68,68,4.1,4.1,P,15.535,14.912,14.546,dK7.0+,970
1635,123.129556,56.96499,-2.9,10.1,63,63,4.0,4.0,P,12.909,12.311,12.088,dM3.0,123
1636,122.869069,57.065081,32.5,-40.8,63,63,4.0,4.0,P,14.616,13.954,13.775,dK7.0+,635
1637,123.730998,57.19039,22.8,-18.9,63,63,4.0,4.0,P,14.108,13.551,13.252,dM1.5+,317
1638,125.275781,56.916004,-31.9,-31.8,63,63,4.0,4.0,P,13.362,12.663,12.475,dM0.5+,270
1639,125.019101,56.942273,-8.3,-8.7,67,67,4.1,4.1,P,15.434,14.74,14.427,dK7.5+,844
1640,125.314859,57.357871,9.2,-33.0,63,63,4.0,4.0,P,14.526,13.83,13.682,dM1.5+,384
1641,123.758022,57.625749,-16.4,-15.2,63,63,4.0,4.0,P,13.305,12.693,12.446,dM1.5+,219
1642,123.262792,57.444873,-16.2,-2.0,63,63,4.0,4.0,P,14.419,13.781,13.528,dM2.5+,304
1643,123.620774,57.737287,-2.5,-13.8,64,64,4.0,4.0,P,15.016,14.235,14.126,dM1.0+,528
1644,123.146492,57.586456,-10.4,-23.6,63,63,4.0,4.0,P,14.99,14.335,14.04,dM0.5,572
1645,123.334968,57.568121,2.6,-3.2,63,63,4.0,4.0,P,14.604,13.94,13.64,dM0.0+,525
1646,124.612317,56.90602,-13.0,-20.5,63,63,4.0,4.0,P,13.618,12.957,12.846,dK7.0+,401
1647,124.098464,56.999122,17.4,0.6,68,68,4.1,4.1,P,15.38,14.768,14.563,dM1.0+,625
1648,124.530604,57.102752,9.6,-6.5,66,66,4.1,4.1,P,14.954,14.386,14.257,dK7.5+,677
1649,124.521051,56.975602,-3.9,0.0,67,67,4.1,4.1,P,15.412,14.72,14.469,dM1.0+,634
1650,124.121845,56.950066,-19.9,-40.6,63,63,4.0,4.0,P,14.739,14.132,13.826,dM1.0+,465
1651,123.89887,56.960756,-21.4,-4.5,63,63,4.0,4.0,P,13.79,13.06,12.926,dK7.5+,396
1652,89.974506,22.770431,1.6,-40.4,63,63,3.7,3.7,P,10.859,10.2,10.055,sdK7.0+,91
1653,91.49708,24.605664,31.2,-38.3,63,63,4.1,4.1,P,,,,dM1.5,
1654,91.792744,24.742222,-16.6,-23.3,63,63,4.1,4.1,P,13.033,12.369,12.145,dM1.5,193
1655,91.587103,24.243425,-29.4,-15.3,63,63,4.1,4.1,P,12.587,11.96,11.743,dM3.0,106
1656,91.660284,23.829824,34.4,-29.2,63,63,4.1,4.1,P,12.746,12.148,11.941,dM3.0+,114
1657,41.847341,34.624314,65.6,-23.1,63,63,4.2,4.2,P,11.565,10.908,10.741,dK7.5+,142
1658,41.858182,34.422554,31.5,-9.4,63,63,4.2,4.2,P,12.713,12.015,11.802,dM0.5,200
1659,41.55159,35.268413,49.0,-78.8,63,63,4.2,4.2,P,11.07,10.471,10.205,dM4.0+,34
1660,42.034783,35.506256,-17.5,-10.2,63,63,4.2,4.2,P,12.251,11.638,11.437,dK7.0-,213
1661,42.266823,35.566324,19.2,0.2,63,63,4.2,4.2,P,13.242,12.568,12.373,dM0.0,280
1662,42.259326,35.539008,0.3,-3.2,63,63,4.2,4.2,P,12.955,12.304,12.111,dK7.5-,269
1663,41.359674,34.57266,27.9,-21.8,63,63,4.2,4.2,P,12.583,11.923,11.721,dM0.5,189
1664,42.765434,35.353471,13.1,-94.3,66,66,5.6,5.6,P,12.084,11.448,11.268,dM0.5,150
1665,43.579028,35.236641,-30.3,-2.7,63,63,4.2,4.2,P,12.499,11.818,11.665,dK7.0,239
1666,42.934658,34.622368,-0.7,-18.9,63,63,4.2,4.2,P,13.189,12.754,12.659,dM0.0,274
1667,43.502175,34.83863,40.5,-57.9,63,63,4.2,4.2,P,11.941,11.279,11.06,dM0.5,140
1668,42.404914,34.710841,38.2,-38.9,63,63,4.2,4.2,P,11.412,10.771,10.603,dK7.5,132
1669,42.135317,35.01131,-9.7,-16.7,63,63,4.2,4.2,P,12.605,11.939,11.813,dK7.0,251
1670,43.094467,33.720389,34.4,-11.7,94,94,5.0,5.0,P,10.863,10.248,9.976,dM3.5+,39
1671,43.134431,33.722159,-2.5,-2.7,63,63,4.2,4.2,P,12.677,12.02,11.828,dK7.0,260
1672,42.022852,34.217394,81.0,21.2,63,63,4.2,4.2,P,12.396,11.773,11.549,dM1.0,158
1673,42.293506,33.840476,-23.1,38.3,63,63,4.2,4.2,P,11.931,11.399,11.134,dM0.5-,140
1674,42.791046,34.107983,60.6,-24.4,63,63,4.2,4.2,P,11.988,11.409,11.163,dM2.5-,99
1675,42.066627,33.715645,91.4,-38.6,63,63,4.2,4.2,P,12.066,11.408,11.245,dK7.0-,196
1676,42.09032,33.857764,-8.0,-34.7,63,63,4.2,4.2,P,12.401,11.79,11.565,dM1.0-,158
1677,41.889263,33.587776,21.0,-31.8,63,63,4.2,4.2,P,11.496,10.826,10.676,dK7.0-,151
1678,42.033581,33.717882,4.2,1.7,63,63,4.2,4.2,P,12.637,12.005,11.811,dM1.0,176
1679,43.678931,33.255215,22.4,-78.6,63,63,4.2,4.2,P,12.079,11.418,11.304,dK7.0-,197
1680,44.116106,33.275669,-0.4,17.1,15,15,3.1,3.1,P,11.037,10.385,10.213,dK7.0,122
1681,44.659465,33.471858,-0.7,-6.1,63,63,4.2,4.2,P,12.685,11.988,11.817,dK7.5-,238
1682,44.735574,33.232723,37.5,0.1,63,63,4.1,4.1,P,12.944,12.259,12.084,dM0.0,244
1683,44.337854,33.550041,96.5,-19.8,63,63,4.2,4.2,P,11.332,10.653,10.414,dM2.5,73
1684,45.20777,33.656433,20.7,-22.2,63,63,4.2,4.2,P,11.847,11.156,10.94,dM1.0,122
1685,43.372469,36.128449,27.4,-30.9,63,63,4.1,4.1,P,12.251,11.548,11.338,dM1.0+,147
1686,44.571613,35.479597,22.7,-19.6,63,63,4.2,4.2,P,11.889,11.201,11.006,dM0.0,150
1687,43.982838,35.475124,-19.0,-47.8,63,63,4.2,4.2,P,13.631,13.024,12.824,dK7.5+,368
1688,40.683173,34.242076,70.6,-83.0,63,63,4.0,4.0,P,11.872,11.2,11.071,dK7.5+,163
1689,40.780046,34.114003,-19.6,-17.0,63,63,3.9,3.9,P,13.139,12.515,12.384,dK7.0,321
1690,40.539827,34.563636,160.7,76.1,63,63,4.0,4.0,P,10.942,10.353,10.144,dM1.0-,80
1691,40.147808,34.344671,292.4,-38.6,63,63,3.9,3.9,P,10.831,10.228,9.997,dM2.0,64
1692,40.137466,34.617332,-6.8,-15.8,63,63,3.9,3.9,P,13.238,12.58,12.34,dM1.0,233
1693,39.927388,34.738052,24.4,-35.3,63,63,3.9,3.9,P,13.08,12.404,12.244,dK7.5,285
1694,39.910565,34.821814,20.6,-11.9,63,63,3.9,3.9,P,12.928,12.264,12.058,dM1.0-,202
1695,40.95046,34.084287,-10.0,-9.8,63,63,4.0,4.0,P,12.796,12.122,11.928,dK7.0,274
1696,41.379444,34.322586,27.3,-26.1,63,63,4.2,4.2,P,12.399,11.743,11.612,dK7.0+,228
1697,40.153425,33.999074,25.3,-89.7,94,94,4.7,4.7,P,10.851,10.243,9.982,dM3.0,47
1698,40.788823,34.92987,0.3,0.8,63,63,4.0,4.0,P,13.183,12.616,12.467,dK7.0+,328
1699,42.487247,37.154444,14.3,30.2,63,63,4.0,4.0,P,11.383,10.872,10.616,dM1.5-,90
1700,43.713609,37.330369,35.2,-27.1,63,63,4.1,4.1,P,11.562,10.871,10.695,dM0.5,118
1701,43.283976,36.96558,28.3,-13.6,63,66,4.1,4.1,P,11.052,10.372,10.177,dM1.0,85
1702,42.145476,37.326624,-1.9,-5.8,63,63,4.0,4.0,P,11.214,10.571,10.379,dM1.0,91
1703,42.73006,36.964193,-50.5,-9.8,63,63,4.1,4.1,P,11.848,11.306,11.089,dM4.0,50
1704,44.625481,36.676034,-9.3,-35.4,63,63,4.1,4.1,P,13.026,12.373,12.199,dK7.0,305
1705,44.470543,36.570201,86.5,-13.4,63,63,4.1,4.1,P,12.632,11.969,11.782,dM1.0,176
1706,44.093945,36.602436,53.3,-144.7,69,69,21.9,21.9,P,11.69,11.08,10.848,dM0.5,125
1707,45.078853,36.236204,54.0,15.1,63,63,4.1,4.1,P,11.325,10.729,10.499,dM2.5-,73
1708,45.447471,36.426416,-0.4,10.4,63,63,4.1,4.1,P,12.284,11.612,11.469,dK7.0,217
1709,45.727941,35.081164,35.0,-53.8,63,63,4.2,4.2,P,12.094,11.451,11.273,dK7.0,198
1710,45.122665,34.979345,59.3,-22.1,63,63,4.2,4.2,P,11.895,11.244,11.004,dM1.0-,125
1711,45.180126,35.49132,16.0,-10.2,63,63,4.2,4.2,P,12.224,11.604,11.422,dK7.0,211
1712,45.335628,35.817299,22.0,-40.3,63,63,4.2,4.2,P,12.001,11.293,11.14,dK7.5+,173
1713,45.288636,35.924238,-11.2,-16.6,63,63,4.2,4.2,P,12.093,11.422,11.271,dK7.0-,198
1714,45.099682,35.256595,7.5,-9.8,63,63,4.2,4.2,P,12.451,11.789,11.61,dK7.5,213
1715,45.018825,35.32754,-12.6,16.8,66,72,4.2,4.2,P,12.04,11.4,11.213,dM2.5+,101
1716,40.55886,36.179635,12.2,-17.4,63,63,3.8,3.8,P,11.338,10.715,10.481,dM1.0+,97
1717,40.437073,36.090013,26.3,-31.7,63,63,3.8,3.8,P,11.456,10.834,10.646,dM1.0,102
1718,40.266173,36.205085,-5.4,-14.4,63,63,3.8,3.8,P,12.488,11.798,11.577,dM0.5,180
1719,41.238558,36.064125,62.5,-94.2,63,63,4.0,4.0,P,12.036,11.391,11.169,dM3.0+,82
1720,40.989286,35.834258,-49.1,-41.0,63,63,3.9,3.9,P,12.67,11.989,11.816,dK7.5,236
1721,40.755509,35.588855,27.1,-11.7,63,69,3.9,3.9,P,11.655,10.982,10.829,dK7.5+,148
1722,41.184376,35.614159,-3.7,-7.5,63,63,4.0,4.0,P,12.002,11.25,11.118,dK7.5,173
1723,40.691718,35.783923,-27.9,-6.4,24,24,9.8,9.8,P,11.559,10.943,10.726,dM0.5-,117
1724,39.850777,35.395511,14.1,-2.5,63,63,3.9,3.9,P,13.095,12.414,12.239,dK7.0-,315
1725,39.997067,35.719525,37.1,-5.6,63,63,3.9,3.9,P,13.147,12.463,12.331,dK7.5+,294
1726,40.091887,35.606297,24.8,-29.3,63,63,3.9,3.9,P,12.383,11.734,11.525,dM1.5,143
1727,92.412123,21.724284,-9.8,9.8,63,63,4.1,4.1,P,11.709,11.022,10.859,dM0.5-,126
1728,91.937326,21.000781,45.8,-77.6,63,63,4.1,4.1,P,11.452,10.922,10.632,dM3.5+,51
1729,89.139064,22.162124,34.9,-59.3,66,66,5.1,5.1,P,11.966,11.319,11.149,dK7.0,187
1730,88.801173,22.845408,48.7,-67.0,63,63,3.8,3.8,P,12.19,11.511,11.365,dK7.5+,189
1731,88.362652,22.995352,54.6,-44.8,63,63,3.8,3.8,P,12.064,11.41,11.26,dK7.0,196
1732,88.934481,22.179645,2.4,-38.7,63,66,3.8,3.8,P,13.644,13.049,12.883,dM1.5,256
1733,89.492029,22.815281,32.5,-41.9,63,63,3.8,3.8,P,11.486,10.903,10.646,dM3.0+,64
1734,89.262979,23.913858,11.5,-24.9,63,63,3.8,3.8,P,13.079,12.465,12.296,dK7.5+,285
1735,90.017507,23.532729,2.6,-22.4,63,63,3.7,3.7,P,12.408,11.731,11.578,dK7.5+,209
1736,90.115643,23.30697,26.8,3.1,63,63,3.9,3.9,P,12.766,12.05,11.915,dM0.0,225
1737,91.542113,23.151235,1.3,-2.5,94,94,4.6,4.6,P,11.251,10.119,9.746,dM0.5+,102
1738,90.435363,23.157054,-33.6,-65.0,63,63,3.9,3.9,P,11.57,10.937,10.699,dM2.5+,82
1739,91.32877,21.880199,0.4,-4.4,94,94,4.7,4.7,P,10.879,9.72,9.344,dK7.5+,103
1740,90.747677,22.1248,18.6,-43.8,63,63,4.1,4.1,P,11.354,10.724,10.487,dM3.0,60
1741,90.294095,22.410403,3.2,-24.5,63,63,3.9,3.9,P,12.506,11.903,11.738,dK7.0+,240
1742,90.800087,21.834958,2.0,4.1,63,63,4.0,4.0,P,13.29,12.627,12.43,dK7.0+,345
1743,91.122158,22.551785,3.6,-10.0,63,63,4.0,4.0,P,13.308,12.647,12.494,dK7.0,348
1744,91.303115,22.212217,-3.4,-27.2,63,63,4.1,4.1,P,13.075,12.398,12.221,dK7.5+,285
1745,90.029877,22.324888,-16.8,-21.5,63,63,3.8,3.8,P,13.176,12.542,12.391,dK7.5+,298
1746,91.998082,21.57353,-3.3,-52.4,63,66,4.1,4.2,P,12.818,12.177,11.988,dM0.0,230
1747,92.778553,21.542063,-5.8,-32.2,63,63,4.1,4.1,P,11.073,10.48,10.228,dM1.0,86
1748,92.080075,21.9484,11.9,-59.5,63,63,4.1,4.1,P,13.074,12.451,12.25,dM0.5+,237
1749,91.825608,21.277392,-0.7,-18.6,63,63,4.1,4.1,P,13.232,12.571,12.446,dK7.0-,336
1750,92.007683,21.244841,-15.0,-22.6,63,63,4.1,4.1,P,12.148,11.466,11.304,dM0.0,169
1751,92.273457,21.249946,45.3,-20.5,63,63,4.1,4.1,P,11.431,10.833,10.597,dM3.0,62
1752,92.243051,23.600534,21.7,-129.3,63,63,4.1,4.1,P,12.867,12.201,11.955,dM3.5+,98
1753,89.253601,22.498929,8.1,-42.0,63,63,3.8,3.8,P,13.187,12.539,12.363,dK7.0+,329
1754,89.264188,22.193261,-13.9,-6.5,63,63,3.8,3.8,P,12.03,11.4,11.202,dM0.5-,146
1755,89.006458,22.612945,47.0,-37.7,63,63,3.8,3.8,P,11.121,10.55,10.288,dM3.5,44
1756,89.066139,22.740563,13.4,-100.0,63,63,3.8,3.8,P,11.31,10.65,10.462,dM1.0,95
1757,90.824981,25.715902,-4.9,-4.4,63,63,4.1,4.1,P,12.437,12.065,11.933,dM0.5+,176
1758,93.131412,24.789051,62.7,5.5,66,66,5.6,5.6,P,12.012,11.411,11.16,dM4.0,54
1759,92.73183,24.979402,17.0,-77.4,63,63,4.1,4.1,P,11.064,10.383,10.249,dK7.0,123
1760,123.398249,0.182585,-9.5,4.5,63,63,4.0,4.0,P,12.975,12.296,12.174,dK7.0,298
1761,123.184938,0.299591,-12.6,-25.4,63,63,4.0,4.0,P,11.619,10.941,10.791,dM0.0,132
1762,122.998298,0.393396,-39.7,56.1,63,63,4.0,4.0,P,11.967,11.332,11.076,dM2.5+,98
1763,123.332782,0.545041,-10.9,-31.0,63,63,4.0,4.0,P,12.599,11.999,11.786,dM1.0-,173
1764,123.438202,0.961834,-2.6,-12.9,63,63,4.0,4.0,P,12.135,11.475,11.242,sdM0.0+,116
1765,123.639123,0.989869,-13.5,-37.4,63,63,4.0,4.0,P,13.577,12.975,12.74,dM3.0,168
1766,123.196641,0.100525,-6.7,-7.2,63,63,4.0,4.0,P,12.786,12.117,11.987,dK7.0,273
1767,124.601821,0.798577,-2.3,17.4,63,63,4.0,4.0,P,12.894,12.208,12.023,dK7.5-,262
1768,124.432625,0.213984,-20.2,5.4,63,63,4.0,4.0,P,11.642,10.964,10.735,dM2.0,92
1769,124.07551,0.089768,14.0,17.6,63,63,4.0,4.0,P,12.062,11.422,11.262,dM0.0,163
1770,124.121429,-0.03313,-147.2,80.3,63,63,4.1,4.1,P,12.018,11.465,11.218,dM2.5-,100
1771,124.170509,0.28973,55.7,-24.2,63,63,4.0,4.0,P,12.577,12.003,11.828,dM0.0,206
1772,123.920677,0.156586,-26.7,-21.8,63,63,4.0,4.0,P,12.261,11.64,11.403,dK7.5+,195
1773,125.002017,0.333533,24.4,-7.1,63,63,4.0,4.0,P,11.869,11.229,11.053,dM0.0,149
1774,124.816828,-1.123175,-45.2,-89.8,63,63,4.1,4.1,P,11.054,10.44,10.289,dM0.0+,102
1775,125.986843,-1.013618,2.9,-40.9,63,63,4.1,4.1,P,12.064,11.408,11.18,dM1.0,135
1776,126.081614,-1.121017,-2.1,-13.2,63,63,4.1,4.1,P,11.51,10.883,10.657,dM0.5-,115
1777,126.524437,-0.72553,-7.6,3.9,63,63,4.1,4.1,P,12.298,11.639,11.44,dM0.5,165
1778,126.081456,-0.843856,16.9,-38.5,63,63,4.1,4.1,P,11.074,10.371,10.176,dM1.5,78
1779,125.784754,-0.712054,-11.7,-12.7,63,63,4.1,4.1,P,12.063,11.406,11.215,dM0.0,163
1780,125.394292,-1.597401,-34.1,15.1,63,63,4.1,4.1,P,11.831,11.17,11.021,dK7.0-,176
1781,124.964439,1.097597,-12.4,-22.4,63,63,4.0,4.0,P,12.679,12.026,11.868,dK7.0-,260
1782,122.071748,0.098089,-40.1,-12.4,63,63,4.1,4.1,P,11.434,10.805,10.565,dM1.0+,101
