designation,source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag
Gaia DR3 178653257783000192,178653257783000192,69.7118651366375,38.63401726301842,0.41254873633734307,0.020627428,1.0365932,35699.381643439854,8.709635,4098.838,14.305716,8195.076819210375,12.604542,650.1686,15.55466,41129.07239708768,19.032652,2160.9744,13.212523
Gaia DR3 1978785961220411520,1978785961220411520,324.87670119460495,48.639144802241326,1.6395529474428305,0.08197762,1.0033756,1457.7606886711646,1.3213928,1103.2002,17.77815,327.0074079043652,5.3306465,61.34479,19.052149,1693.162876155268,7.1408525,237.10934,16.67615
Gaia DR3 5337165132165156352,5337165132165156352,166.92075453874932,-61.546424413752256,0.29113416629506067,0.014556702,1.0563207,44729.21775451774,14.711716,3040.3809,14.060888,27184.98086073319,25.63446,1060.4858,14.25272,26261.630944614506,27.75229,946.287,13.699592
Gaia DR3 5969496640142194432,5969496640142194432,250.46952778938714,-39.13549871225904,0.7965530986366196,0.039827637,0.9937586,10258.462236784264,2.594946,3953.247,15.659661,4229.811745291919,9.681778,436.8838,16.27274,8557.245781688142,10.412539,821.8213,14.917061
Gaia DR3 4079718584693480832,4079718584693480832,281.1446628064845,-21.726908891576173,0.8128454435085273,0.040642254,1.0951784,8564.001661245944,5.5583186,1540.754,15.855675,3852.506405090123,13.696435,281.27805,16.374184,6895.015392377873,20.77149,331.9461,15.151557
Gaia DR3 1432866270369390848,1432866270369390848,259.991091327313,56.87801146234391,1.850725506449635,0.09253623,1.1343682,1468.734298562661,1.7436748,842.3212,17.770008,375.4127106142522,8.295993,45.252293,18.90227,1579.5455408898517,8.510926,185.59032,16.751566
Gaia DR3 4568791119188619264,4568791119188619264,258.75881696203436,23.811869282125897,0.9636374920210111,0.04818185,1.0076103,3880.6732804901317,1.7201732,2255.9783,16.7151,1692.3708174261494,8.389262,201.73059,17.267303,3112.142555964463,9.102009,341.9182,16.015247
Gaia DR3 2223758113946626816,2223758113946626816,324.3661624432776,68.73742321091558,0.7272744672656026,0.036363706,1.076803,6216.83653543671,3.2651308,1904.0084,16.203444,2148.6951771686286,23.725822,90.56357,17.008104,6063.917104936886,12.511248,484.67725,15.291013
Gaia DR3 1484108258164545792,1484108258164545792,214.41318315925471,36.97042842251199,0.525450418782015,0.02627251,1.0466579,13728.16079612759,3.6535203,3757.5159,15.343336,7385.419218551162,10.657932,692.9505,15.667604,9091.177820349603,10.346764,878.6494,14.851345
Gaia DR3 3666950585204763008,3666950585204763008,215.53278770659892,2.709301199386435,0.5727485199537339,0.028637411,0.9531083,21863.958829477026,6.471437,3378.5322,14.838045,10972.065568167152,17.045666,643.6865,15.237822,15496.114216128077,24.497454,632.5602,14.272339
Gaia DR3 5476197758984671488,5476197758984671488,156.37795558859148,-20.571890828222948,0.5840077552092299,0.029200371,1.1203713,22532.694292778957,7.1247334,3162.6018,14.805334,12054.00424711398,23.446552,514.1056,15.135714,15039.174869510474,14.878116,1010.82526,14.304835
Gaia DR3 4501206647691096448,4501206647691096448,266.48571085973623,16.28539359591309,0.8945087513850363,0.04472541,1.0271233,5531.872837283035,2.5099764,2203.954,16.330187,2503.0284996966284,9.791193,255.64081,16.842379,4331.932644685867,8.2888365,522.6225,15.656191
Gaia DR3 5716198229391345920,5716198229391345920,113.8214208677862,-20.653171160371315,0.6647400808633399,0.033236984,1.1746631,10322.476311690089,3.3449516,3085.9868,15.652907,5116.763643790298,14.138587,361.90063,16.066053,7673.755582420616,15.15333,506.40723,15.035376
Gaia DR3 4477667164598298112,4477667164598298112,276.7216645413239,7.989410416369091,0.7224502390689621,0.036122486,0.96277416,10213.287041429943,4.2127247,2424.39,15.664453,4903.0381987379005,11.1737795,438.79855,16.11238,7607.770129044991,10.134423,750.68604,15.044752
Gaia DR3 1962665501537170176,1962665501537170176,332.04912678406254,44.95470437512363,0.6208124047453015,0.031040598,0.9730333,9574.481202651792,2.8616867,3345.7476,15.734579,4307.318458082559,10.883898,395.75146,16.253025,7503.825282294894,9.435427,795.28204,15.059689
Gaia DR3 5769169843455980544,5769169843455980544,189.94850199317247,-86.3146730213526,0.797095148850119,0.039854724,0.9012605,4912.900348984802,2.3106446,2126.2034,16.459023,2244.097302270229,16.58246,135.32957,16.960938,3785.0640615790057,8.55148,442.6209,15.802712
Gaia DR3 2047196269037493888,2047196269037493888,294.7333000733395,34.00629487409319,0.5451519614196086,0.027257577,1.0509508,8470.12911505163,2.6694825,3172.948,15.867641,4226.594680420468,8.003086,528.1206,16.273565,6100.40938329222,7.9522457,767.1304,15.284498
Gaia DR3 421264140590503040,421264140590503040,7.625015315078875,55.60435890509709,0.38498290797565216,0.019249132,1.217937,53497.549707632126,10.307845,5189.984,13.866532,20875.005225078025,73.84116,282.70148,14.539475,49041.66874850254,74.24809,660.5108,13.021482
Gaia DR3 4935779856833875328,4935779856833875328,21.41079472699892,-43.06519709386823,0.621461078883612,0.03107303,1.0725832,8710.904961232769,2.5503309,3415.598,15.837209,4882.617574964349,11.3035555,431.95413,16.11691,5607.443011464351,7.7402167,724.45557,15.375983
Gaia DR3 5864825293493360128,5864825293493360128,202.04334500167704,-64.54722303679041,0.632906245146025,0.031645287,1.0019009,9451.765169557186,2.9484384,3205.685,15.748585,4190.276140691957,8.023204,522.2697,16.282936,7543.4334798493255,8.221635,917.51013,15.053973
Gaia DR3 4290468614128433664,4290468614128433664,297.2413506711341,4.850854121055828,0.2621211093776209,0.013106046,0.9966837,220954.74063672672,46.570507,4744.521,12.326609,78623.42948641264,80.29551,979.1759,13.099662,204912.37359146142,105.46573,1942.9286,11.468975
Gaia DR3 3068522861893067008,3068522861893067008,119.21343737767813,-4.485354724321476,0.6693719410958845,0.033468574,0.9840398,9802.549662283842,3.2107925,3053.0,15.70902,4967.252287353687,11.457656,433.53128,16.098251,6891.455018966718,9.456996,728.715,15.152118
Gaia DR3 6029121570818748416,6029121570818748416,257.7177879447965,-29.116114076786708,0.7694507536871312,0.03847251,1.0120493,10532.615270629394,3.7094193,2839.4243,15.631026,4548.107279900782,15.6578045,290.46902,16.193966,9089.797088599018,36.65075,248.01122,14.85151
Gaia DR3 5362801929364328704,5362801929364328704,162.31661009228065,-48.15546282818729,2.4114356567091804,0.12057169,1.574894,1538.8804172372656,3.9753575,387.10492,17.719355,301.30818666208114,8.133148,37.046932,19.141014,2046.0422570276037,7.6090565,268.89566,16.47061
Gaia DR3 469711302970490368,469711302970490368,61.01785023550028,57.76172360305987,0.40868070143313967,0.020434018,0.9907771,39538.1447017394,7.123262,5550.5674,14.194826,17634.84266910498,15.784532,1117.223,14.722613,31593.726433552692,14.385103,2196.2808,13.498894
Gaia DR3 2527251395117323264,2527251395117323264,10.519780593282448,-4.976175816740428,0.7370854056559581,0.036854237,0.9883504,15276.717546969432,3.5022867,4361.927,15.227292,8727.153835700472,14.351991,608.07965,15.486361,9595.953466476656,12.744277,752.9618,14.792675
Gaia DR3 5990293765109506816,5990293765109506816,243.02556197192385,-45.813885675614166,0.9046485386685481,0.04523239,1.0200901,7574.595198515107,2.8778536,2632.0293,15.988968,2994.1514260306767,8.94777,334.62543,16.647858,6640.046994289859,12.078571,549.7378,15.192468
Gaia DR3 785349136740315008,785349136740315008,171.5933230068796,45.699160838656304,1.2687890693279509,0.0634394,1.067386,3509.2990969306834,1.4791707,2372.4775,16.824316,1355.543377349093,8.574576,158.08867,17.508259,3083.5956338647466,8.97899,343.42346,16.025251
Gaia DR3 5428082752205686016,5428082752205686016,136.5492838970143,-42.25758263812228,0.30820038090027896,0.015410006,0.9843722,33860.11484791535,9.288721,3645.2935,14.363146,10190.959665096714,11.289303,902.7094,15.318005,34577.03362676595,15.710745,2200.8525,13.400927
Gaia DR3 3832252572073601664,3832252572073601664,155.2706784564724,1.3584162765165637,2.037890122756892,0.10189441,1.0467004,2228.275850285141,2.7967832,796.72815,17.317444,525.4475250397174,17.297186,30.37763,18.537218,2509.330867987182,19.833426,126.520294,16.249
Gaia DR3 6727421409941849216,6727421409941849216,275.02904413263076,-38.93893657705698,0.662941920260226,0.033147067,0.94272095,14779.614137544711,4.767858,3099.8435,15.263209,7775.150299008876,13.439508,578.52936,15.611771,10209.419440132471,12.800009,797.61035,14.725393
Gaia DR3 5290735401790680576,5290735401790680576,118.78428488029184,-60.6660616082056,0.303689424461548,0.0151844565,0.94155824,28271.075082299045,4.522259,6251.538,14.559011,11712.570888426955,13.521017,866.24927,15.166912,23698.439249246327,12.7415695,1859.9309,13.811096
Gaia DR3 425055428481356160,425055428481356160,11.791127653018115,57.92816417370391,0.47939885077249944,0.023969918,1.0021089,14711.255581019912,2.7587924,5332.498,15.268243,5900.719779681865,9.024443,653.85974,15.91128,12609.715219660078,11.605053,1086.5712,14.496132
Gaia DR3 6042958413562304128,6042958413562304128,241.25086521290297,-27.030577623284813,0.8226671697146883,0.041133318,1.0378356,11256.52350431515,2.6367462,4269.096,15.558856,5560.385859153287,6.7186995,827.5985,15.97578,8205.042035325036,8.129692,1009.2685,14.962693
Gaia DR3 2070023814037497856,2070023814037497856,310.8558727470298,44.25992430534536,0.3896323741406992,0.019481597,1.0215529,29436.052069361194,12.661696,2324.811,14.515168,3387.5661571300075,12.6744995,267.27417,16.513823,41419.48691381406,36.138714,1146.1251,13.204884
Gaia DR3 2238078050308272768,2238078050308272768,299.2477296609365,61.60063569431818,0.47098761604405637,0.023549356,1.004096,12283.54747546032,3.2560787,3772.497,15.464057,6637.752509476309,10.746556,617.6632,15.783489,8086.931951005638,8.926875,905.9085,14.978436
Gaia DR3 6706637955789907200,6706637955789907200,275.19773481901046,-48.29396141309711,0.8375839483627574,0.04187915,0.9372222,9127.764699179386,4.224922,2160.4575,15.786456,4169.6710840930755,12.685124,328.70557,16.288288,7059.819789770218,18.07411,390.604,15.125912
Gaia DR3 5721707469834942208,5721707469834942208,123.63743034421124,-15.340378406304291,0.35114774811314736,0.01755737,0.9942863,45444.97390381004,7.470508,6083.251,14.043653,21103.132702899955,18.679129,1129.7708,14.527675,34615.77586720963,23.666441,1462.6523,13.399711
Gaia DR3 6654495991963901184,6654495991963901184,279.11640262661683,-52.595165765139164,0.5601142167483089,0.028005682,1.0458959,13922.752871085195,4.5189795,3080.9507,15.328054,7634.991095896597,17.602114,433.7542,15.631521,9145.997929467841,16.104202,567.92615,14.844818
Gaia DR3 6636248222111456640,6636248222111456640,282.0139915866137,-59.02405600706755,0.5758500119468398,0.028792467,1.0124022,15296.660533449327,4.167042,3670.8682,15.225875,8020.875102219871,10.4390955,768.3496,15.577988,10404.569561832275,13.114275,793.37744,14.704835
Gaia DR3 4297461989113566080,4297461989113566080,299.9343263434599,7.72904723548087,0.5827813340106867,0.029139033,1.0504825,17890.621824242808,4.999977,3578.1406,15.055803,9966.364631506718,13.252217,752.0526,15.3422,11444.210084543223,10.148301,1127.6971,14.601431
Gaia DR3 3155972209970608384,3155972209970608384,107.84031321124215,8.766411763273767,0.9086225568418224,0.045431077,0.9814521,6636.060908683391,3.2440326,2045.6208,16.132591,3166.4154657648614,10.832628,292.30353,16.587122,4914.848364016967,13.39702,366.8613,15.51912
Gaia DR3 4720519669370797696,4720519669370797696,49.428543977681194,-63.49930973574494,0.6481455757232173,0.03240724,1.0264457,6822.4341832581395,2.4534585,2780.7415,16.102518,3577.718200033162,8.765762,408.14685,16.454527,4618.083820740477,10.838906,426.0655,15.586741
Gaia DR3 6732176728998069120,6732176728998069120,281.9051290799578,-35.070242031811176,0.9906712254989185,0.0495335,1.0068203,5407.493301040661,3.189075,1695.6306,16.354877,2396.8428556467165,7.718397,310.53635,16.889442,4280.91310125458,10.018481,427.3016,15.669054
Gaia DR3 5197488397617288960,5197488397617288960,168.41925044907734,-82.81972356088215,0.4668195092162183,0.023340948,1.0098702,14048.766049194277,3.808666,3688.6316,15.318272,5319.127060929098,13.109328,405.7513,16.023941,12592.877482163984,13.166576,956.4276,14.497583
Gaia DR3 2036018839981096832,2036018839981096832,286.05573268894665,26.077149082879775,0.2732859471766078,0.013664281,1.0217003,63400.57265438433,9.045733,7008.8926,13.682134,24016.10125894502,15.268628,1572.905,14.387286,56353.5588471464,23.333881,2415.0957,12.870592
Gaia DR3 4056343379913976576,4056343379913976576,267.8990665634373,-30.42929532081425,0.5811186878062715,0.029055899,1.1096891,21568.031827644096,7.5109043,2871.5625,14.85284,10953.709679884114,17.765879,616.55884,15.239639,16433.8415517837,75.76778,216.8975,14.208548
Gaia DR3 1751508146010225280,1751508146010225280,312.9275495547239,10.665312271016951,0.7338003833140341,0.036689967,0.9787848,9417.77457851252,3.3360484,2823.033,15.752496,4750.946743523438,12.827613,370.36874,16.146591,6590.730639913132,17.857351,369.0766,15.200562
Gaia DR3 4536120432542124544,4536120432542124544,280.02350401426037,24.877677103940247,0.4995728010792605,0.024978608,0.98687625,12577.923422342128,3.3527398,3751.536,15.438345,6833.015707931778,10.812254,631.9696,15.752011,8481.894821984002,10.279076,825.16125,14.926663
Gaia DR3 937910223386559488,937910223386559488,100.19604550451238,31.78726464957751,1.7933387653751385,0.08966681,0.9770655,3182.4911500664844,2.8180654,1129.3177,16.930449,876.8479295256309,19.961576,43.92679,17.981232,3453.7367373626826,15.900102,217.21475,15.902172
Gaia DR3 5923821582747887744,5923821582747887744,256.7447537361165,-53.80514541669016,1.204866703253731,0.060243245,1.0771413,5511.795546479353,2.8277447,1949.1843,16.334135,2111.4949395795797,14.0637665,150.13722,17.027067,4988.614895928227,18.473421,270.04282,15.502946
Gaia DR3 2711216217477737088,2711216217477737088,343.59525644569624,5.381184377460544,0.7874400795126079,0.03937195,1.0474249,10546.819711792123,4.8368516,2180.5134,15.629563,5277.655670249556,19.927204,264.84677,16.03244,7493.847613447058,10.42163,719.0668,15.061133
Gaia DR3 6884521551136293760,6884521551136293760,320.36506949599897,-14.273541791587597,0.6024360667743199,0.03012176,1.004634,20493.441742608164,4.893177,4188.167,14.90833,9503.491616633433,20.760712,457.76328,15.393834,15713.203791006672,18.414032,853.3277,14.257234
Gaia DR3 5475720021182072448,5475720021182072448,156.6910020480854,-21.40735726209435,1.862928279338601,0.09314629,0.9355991,2485.9173789346773,2.6040382,954.63934,17.19865,691.0550669398729,13.405081,51.551727,18.239761,2620.6013755380186,17.803232,147.19807,16.201893
Gaia DR3 5212334793888553216,5212334793888553216,100.09023061562436,-77.07952220610476,0.619761773421789,0.030988045,1.0389285,9018.301803155478,3.349001,2692.8335,15.799555,4577.987251082623,13.433991,340.7764,16.186855,6356.743507452312,16.265636,390.80817,15.239809
Gaia DR3 6024316365723044480,6024316365723044480,250.1843798877066,-32.75012891597028,1.0232016711816163,0.051160008,0.97114915,6822.222236004127,3.2825842,2078.3083,16.102552,2821.2542772169886,12.191972,231.40262,16.712437,5643.901888424651,10.73459,525.7678,15.368947
Gaia DR3 5828188539579314944,5828188539579314944,245.66577221044608,-64.01680546376802,0.4841013480794592,0.024205033,1.0138893,16631.203299495406,4.0612516,4095.093,15.135057,9109.457426300016,12.761261,713.8368,15.439811,10771.871766049951,9.158751,1176.1289,14.667168
Gaia DR3 2896208980133682816,2896208980133682816,92.17808391006925,-31.117511271991365,1.227606922659077,0.061380256,0.97858584,2436.6884787397166,1.7375224,1402.3926,17.220367,789.1876478223999,8.078958,97.68434,18.09559,2366.91464092635,10.87254,217.69656,16.312439
Gaia DR3 5847450677631841024,5847450677631841024,211.3025044482144,-68.75730979810433,0.4160658730655829,0.020803262,1.0752534,19061.263452252522,3.6776195,5183.044,14.986988,8911.326202561086,8.933677,997.49817,15.463686,14569.856517644404,9.379643,1553.3486,14.339257
Gaia DR3 1871045572728912512,1871045572728912512,311.41580961201663,37.098429994048026,0.6209147873786222,0.03104569,0.99094516,9658.480394669721,3.0807235,3135.1338,15.725095,3921.911117792093,13.260352,295.7622,16.354797,8330.838184676142,10.7123,777.689,14.946174
Gaia DR3 4586626297305997824,4586626297305997824,276.29637291124516,29.02299990526697,0.6354269290771408,0.0317713,1.0808581,7417.874279597609,2.627601,2823.0598,16.011667,3715.210229152998,12.544164,296.1704,16.413584,5339.4784195534285,11.7526245,454.3222,15.429149
Gaia DR3 2031442947510991744,2031442947510991744,295.09126080940877,28.44658718858316,0.5608918426905612,0.02804455,1.055581,11296.447882376247,3.009345,3753.7896,15.555012,5086.589145303012,10.055452,505.85385,16.072475,9065.664350010267,13.866304,653.79095,14.854397
Gaia DR3 5990001123222745984,5990001123222745984,244.20371133652287,-46.81518177918762,0.9021137730846084,0.045105617,0.9845826,7783.116816282205,3.1534438,2468.1323,15.959483,2661.093632425995,10.306817,258.1877,16.775892,7423.7013095507045,9.244053,803.0786,15.071344
Gaia DR3 4520166213919181184,4520166213919181184,288.6934018680239,22.197315729216818,0.5851806855993597,0.029258989,0.9808674,10782.514268307143,2.368723,4552.037,15.605567,4865.768409265325,6.6445293,732.29694,16.120663,8492.581233955932,7.1195426,1192.8549,14.925296
Gaia DR3 5830754971528426752,5830754971528426752,249.2008670211097,-61.108281962360934,0.49723902058478775,0.024861908,0.9861023,17603.813614754796,2.7010882,6517.304,15.07335,8826.760698184311,8.724481,1011.7233,15.474039,12612.582108597106,8.636153,1460.4398,14.495886
Gaia DR3 5954120760272372608,5954120760272372608,267.49904851450435,-46.66546732069462,0.609007786611484,0.030450337,0.9947004,12844.52404109561,3.9507568,3251.1553,15.415572,6722.403430025794,11.054214,608.13043,15.769731,8761.39994107698,10.635672,823.77496,14.891461
Gaia DR3 4141849100560423040,4141849100560423040,260.5620474122826,-11.988062773730046,2.263087107871643,0.11315416,1.0067375,1316.0033369932466,1.3368632,984.3964,17.889225,260.94082341741466,8.274423,31.535835,19.297188,1619.0988698128135,6.4489512,251.0639,16.724712
Gaia DR3 5619009957072458368,5619009957072458368,115.03609752095362,-21.827949221919027,0.5579988929409891,0.027899897,1.1121166,14006.346278044215,3.7752287,3710.0657,15.321555,6933.505330052074,11.141395,622.31934,15.73616,10121.638694593079,10.960341,923.4784,14.734769
Gaia DR3 5243073565594763648,5243073565594763648,150.63923197932795,-69.583597113246,0.8081821635843548,0.04040904,0.9774538,4138.242409067996,2.2658453,1826.3569,16.645327,1850.5260033528716,8.483441,218.13388,17.170303,3245.407862151629,9.550732,339.80725,15.969723
Gaia DR3 6078214528782783872,6078214528782783872,191.89193474605065,-52.05400334535705,0.9468713594222692,0.04734348,0.9825799,6344.076475117337,2.684259,2363.4368,16.181446,2820.35061512694,6.871279,410.455,16.712784,5019.376112361349,7.716532,650.47046,15.496271
Gaia DR3 1970356624039393408,1970356624039393408,320.6526199583422,42.43289553048103,0.5422036053740367,0.027110131,1.0634853,13847.910762675561,3.8370135,3609.0337,15.333906,6716.150871257905,13.504715,497.31897,15.770741,10294.216497056334,13.481115,763.6027,14.716413
Gaia DR3 3061865422067111296,3061865422067111296,111.2713293348003,-1.4452105324921214,0.5002763256400006,0.02501377,1.0653462,27814.129769481562,10.340011,2689.9517,14.576703,15613.5267538219,23.457987,665.59534,14.85479,17568.375383724444,17.205917,1021.0659,14.136066
Gaia DR3 5883735454687363456,5883735454687363456,232.44924667168766,-55.71430500839312,1.2768378151490503,0.063841775,0.99359083,3133.4527031838693,2.0112627,1557.953,16.94731,1077.4209593023697,5.9550056,180.92694,17.757578,2993.961443533891,13.468578,222.29231,16.05728
Gaia DR3 518023495997373184,518023495997373184,29.652800593976274,64.4141890006891,0.4126766569385016,0.020633794,1.0651393,181347.2485274041,84.2864,2151.56,12.541089,22292.342774887176,57.447445,388.0476,14.468153,251923.52927015437,212.29295,1186.6787,11.244723
Gaia DR3 2244542628924529664,2244542628924529664,305.02058800609205,64.32361048675064,0.693014766494261,0.034650672,0.9200943,7384.1592026690305,2.8158345,2622.3696,16.016615,3458.1966748727787,13.019909,265.60837,16.491419,5688.398621888057,16.297846,349.02765,15.36042
Gaia DR3 5923439816021344512,5923439816021344512,257.38538380087033,-55.21269415640483,0.8011839646060538,0.040059116,0.9630067,8065.84813525925,2.5891378,3115.2642,15.920742,3766.836621920722,8.008909,470.33078,16.3986,6177.268049291169,8.947283,690.40717,15.270905
Gaia DR3 4471724308552744320,4471724308552744320,273.1583260519644,5.77333833965974,2.0353747314850246,0.10176852,0.9307346,1962.8484180778678,2.0496826,957.6353,17.45515,450.78405267361785,10.5999775,42.526886,18.70362,2278.9728873582812,8.989489,253.5153,16.353548
Gaia DR3 728176628039666944,728176628039666944,158.24200967108342,26.694678512152638,1.1846911974754535,0.059234433,1.0261909,5117.631772766388,3.1770597,1610.8076,16.414694,1971.8546012582865,20.008114,98.55275,17.101355,4540.005506679845,9.255778,490.505,15.605254
Gaia DR3 2167476140960383232,2167476140960383232,310.3250787551419,47.67470994531754,0.928755947212192,0.0464377,2.4475324,19127.24600721983,13.472945,1419.6781,14.983235,8466.081964057661,11.225,754.2166,15.519336,15901.609030485733,11.169291,1423.6902,14.244293
Gaia DR3 4089657929289330688,4089657929289330688,275.03855634070567,-23.188396004834793,0.8710731229918282,0.043553557,0.94610584,9034.34042993115,4.0568347,2226.943,15.797626,4228.655922661151,26.24423,161.12708,16.273037,6938.548215126898,15.693139,442.13895,15.144724
Gaia DR3 4308981057040485632,4308981057040485632,288.8453736014045,9.30613198333769,0.6670813784810009,0.033353996,1.0706975,10667.877669418247,4.5217957,2359.2126,15.617172,4135.900386307559,14.53774,284.49405,16.297117,9544.257965367991,13.169087,724.74713,14.79854
Gaia DR3 6733736278855458816,6733736278855458816,279.2758468947165,-36.1111541663464,2.0090409306748933,0.10045182,0.98734665,1984.8491935000075,2.7941601,710.35626,17.443048,464.3342619648268,7.4729276,62.135525,18.671465,2270.803318744592,10.699669,212.23117,16.357447
Gaia DR3 5931941308701620352,5931941308701620352,245.55864207325928,-54.53206247689762,0.5572089228004486,0.027860384,1.0067859,23880.214654273004,5.6506996,4226.0635,14.742271,11441.680916111047,15.681214,729.6425,15.192318,17956.23488342233,14.650685,1225.6243,14.112357
Gaia DR3 5597866623351816192,5597866623351816192,120.94603148527156,-28.10888881868022,0.7079247103851991,0.03539616,1.0998293,7424.492302242731,3.614168,2054.2744,16.0107,3694.944726190943,10.619883,347.9271,16.419523,5304.783563342227,8.96874,591.47473,15.436226
Gaia DR3 6768466002882650880,6768466002882650880,295.57423961942067,-23.579263773824138,2.436490232040026,0.121824235,0.96068263,1696.8569603719977,2.3043263,736.3788,17.613255,361.587390583891,9.29088,38.91853,18.943008,2054.5197777319354,11.522117,178.31097,16.46612
Gaia DR3 4517396200513433984,4517396200513433984,283.4605167540367,17.79738260157031,1.8300187235924235,0.09150072,1.0392355,1713.277051391451,1.4659991,1168.6754,17.602798,424.46010929398744,5.4401793,78.023186,18.76895,1963.6915589480998,8.126852,241.63004,16.515213
Gaia DR3 195291858011165312,195291858011165312,80.18045680398771,42.53875829041179,0.6466641998618172,0.032333136,0.9714574,12061.745068132266,3.2876546,3668.7993,15.483842,6024.301700222989,12.17655,494.7462,15.888776,8678.206230410378,14.284582,607.5226,14.90182
Gaia DR3 4313933841529489920,4313933841529489920,287.4838188356031,12.699554499576458,0.4171119930881783,0.020855553,1.0636052,29970.73583503658,10.457869,2865.855,14.495624,8261.482684668292,44.062202,187.49591,15.5458975,34186.57661128044,160.21165,213.38383,13.413257
Gaia DR3 512510445919090944,512510445919090944,23.290780631244726,63.46473266635214,0.48368050906807214,0.024183972,1.0309536,15549.547759662724,3.768789,4125.8735,15.208073,5342.77188352315,10.205267,523.5308,16.019125,14919.531504495553,11.22031,1329.6897,14.313507
Gaia DR3 5395786556637102848,5395786556637102848,169.22761915623565,-39.35842213576369,1.9078688237134978,0.09539322,1.020337,1812.9007163376752,1.9453543,931.91284,17.541431,371.4486040342609,7.7223773,48.100292,18.913795,2194.615037921981,9.109101,240.92552,16.394499
Gaia DR3 6107818604477655296,6107818604477655296,207.18320011768097,-44.996925487594794,1.4579040890064783,0.07289503,1.0157928,3242.5114577129216,2.289523,1416.2389,16.910164,1036.229266237091,11.238726,92.20167,17.799902,3240.460187275731,9.312618,347.96445,15.971378
Gaia DR3 3216208954494716160,3216208954494716160,85.30031895052377,-3.1649266095497333,1.6444353157718365,0.08222157,0.9289222,2706.4468525619204,2.1677697,1248.4938,17.106369,777.1314617043042,9.850944,78.88904,18.112307,2806.777396322725,12.9224,217.20248,16.127375
Gaia DR3 256207825847748608,256207825847748608,75.17928968610984,49.16807751595324,0.5892767265641276,0.029463764,0.99169624,13590.087982994093,3.7958465,3580.2522,15.354311,4646.876695900086,8.324952,558.1866,16.170639,13015.188485842242,13.697419,950.19275,14.461769
Gaia DR3 158431108644100608,158431108644100608,71.95744069944497,30.113327672567646,1.1265761759005293,0.05632867,0.9900208,5995.6555531601725,2.9958816,2001.2993,16.242775,1794.360749262408,9.967759,180.01646,17.203768,6210.040081024256,15.213778,408.18527,15.26516
Gaia DR3 5970129305960185856,5970129305960185856,255.11271314639575,-39.51154851385971,0.47691273472201784,0.023845576,1.0113273,24759.42585224687,12.074458,2050.562,14.703015,4560.050143643142,14.175333,321.6891,16.191118,30823.807583019316,30.18527,1021.15393,13.52568
Gaia DR3 5654287645904371968,5654287645904371968,134.8983446770256,-24.381212486699273,2.1951053496397197,0.10975499,0.99950475,1347.6111465419474,1.024594,1315.2637,17.863455,286.54456659482236,6.211642,46.130245,19.195562,1602.254565991259,8.754384,183.0231,16.736067
Gaia DR3 5958478223607383552,5958478223607383552,263.202344027098,-43.652623518520514,0.7081844372570779,0.03540913,0.9317921,11910.662127573118,4.72972,2518.2593,15.497527,5646.542285950415,13.135577,429.86633,15.959085,9013.11879209768,14.540822,619.8493,14.860708
Gaia DR3 976170479253115008,976170479253115008,111.59075267122626,47.02019845288096,0.6804506897577557,0.034022447,0.99633336,10058.006578177845,3.2900023,3057.1426,15.6810875,5351.444409143917,11.300892,473.54178,16.017365,6749.57073885846,9.31194,724.8297,15.1747055
Gaia DR3 182734919825443200,182734919825443200,80.94057764629498,34.211889982709764,0.7957443942752888,0.039787117,1.0146269,10655.990434073128,6.090197,1749.6956,15.618382,5294.24488516948,22.595678,234.30342,16.029032,7657.171158491429,20.43068,374.7879,15.0377245
Gaia DR3 6436722389639400832,6436722389639400832,278.4804652368788,-65.6767511067952,0.5676503240841182,0.028382445,0.99116236,14806.088813605764,2.8202856,5249.8545,15.261266,7597.490636795864,9.173573,828.19324,15.636867,10360.670992858035,8.600126,1204.7115,14.709426
Gaia DR3 5937978623924184064,5937978623924184064,250.8388689463773,-48.68698233525953,1.8121176926486242,0.090605654,1.0156729,2314.21306223882,1.5758606,1468.5392,17.276358,656.9710819955169,5.244429,125.27028,18.294676,2418.724776507847,7.6814203,314.87988,16.288929
Gaia DR3 668311896401807744,668311896401807744,117.71068952271405,17.53598210247729,0.6388756590287502,0.0319437,0.97897166,12458.966969407677,3.645112,3417.993,15.448662,6625.462436159625,18.708307,354.14548,15.7855015,8380.984068873666,11.409867,734.53827,14.939658
Gaia DR3 5954919727273440256,5954919727273440256,266.1941192851569,-45.80885836925766,0.5732890663788335,0.028664378,0.9746974,15329.579416163304,4.319968,3548.5398,15.223541,7258.562985166789,11.629058,624.1746,15.686416,11490.096165969833,9.504062,1208.9669,14.597086
Gaia DR3 5714773365399180416,5714773365399180416,121.37669197419378,-17.94091191500473,0.7185721625480589,0.035928514,1.1237972,9734.63482333846,3.3478372,2907.7385,15.716568,5238.471791645228,15.357065,341.1115,16.040531,6481.276273913208,9.646345,671.88934,15.218744
